data,label,type
"A man is in a serious condition after his superbike landed on the roof of a car.
https://t.co/Z573AiBXfX",1,tweet
Mark Raine will step down from his role as the co-CEO of Mercedes-Benz South Africa and executive director Mercedes-Benz Cars. https://t.co/lysXi0YXW4,1,tweet
"KwaZulu-Natal police commissioner Lt-Gen Nhlanhla Mkhwanazi says if you are issued with a gun licence, defend yourself.
https://t.co/4JCGonwvCd",1,tweet
The foundation published data such as the GBV distress calls made to its help-at-your fingertips helpline. https://t.co/e8JrjxbgUY,1,tweet
"The bus was travelling from Zimbabwe to Johannesburg when the accident happened.
https://t.co/zhpxrva5bn",1,tweet
"Spain will donate 500,000 doses of the mpox vaccine, or 20% of its stockpile, to combat an outbreak of the disease in Africa.
https://t.co/IM432AuMHO",1,tweet
Discover a range of multimedia content by scanning the QR codes in @SAHomeOwner Magazine with your smart device. Head to page 22 to find a QR code to explore exciting new products available in @SAHomeOwner Magazine’s Online Shop. https://t.co/PbJDUwlxWL https://t.co/WQTBDi1uha,1,tweet
The labour department in Limpopo issued prohibition notices to the labour centres in Thohoyandou and Makhado in Louis Trichardt on Friday and Monday respectively. https://t.co/0g0CdDSZje,1,tweet
"Report indicates Premier League club in talks with Burnley for a move for the South African.
https://t.co/9eR3NLxeS8",1,tweet
"The festival will be hosted by Global Citizen ambassador actor Hugh Jackman, Dr Jane Goodall and Chris Martin of Coldplay.
https://t.co/kk2iY0CkFJ",1,tweet
"Government needs to get serious about addressing the underlying causes of crime, but victims can do their part by reporting crime. https://t.co/BEYaXAR6Sq",1,tweet
"The scholarship will provide annual financial support to two master’s students, allowing them to study full-time for two years.
https://t.co/3XzSyPJ1Ii",1,tweet
"Shauwn Mkhize’s “no problem” sentiments about the troubling construction mafia phenomenon have been a focal point of debate.
https://t.co/hNLgPVf510",1,tweet
SPONSORED | Nobel laureate Abdulrazak Gurnah will deliver the 22nd Nelson Mandela Annual Lecture on the theme ‘Realising Our Shared Humanity’. @NelsonMandela https://t.co/HNqhIe65HM,1,tweet
"Makeup artist Alex Botha walks us through how to achieve the ultimate, fresh-faced skin finish for men. https://t.co/9RuknDmYNY",1,tweet
Manqoba Mngqithi speaks with great admiration for the model Stellenbosch FC have put in place to be a competitive football club. https://t.co/VVG9CzHcu3,1,tweet
"According to Stats SA, that is the time when schools are closed and most homeowners tend to be away from home.
https://t.co/bXHGIQMmjw",1,tweet
"The bodies of the deceased were found in a pigsty on the property.
https://t.co/MHx6CYGaxC",1,tweet
"Since arriving last week in Nigeria to compete in the Miss Universe Nigeria pageant, Adetshina has expressed her joy about her stay in the foreign country.
https://t.co/Il0WVhjszQ",1,tweet
"Gauteng police have arrested a suspect after the discovery of a cloned police vehicle believed to have been used in a spate of truck hijackings and courier vehicle robberies.
https://t.co/bmug0NgplJ",1,tweet
"Shot-putter JL van Rensburg heaved SA onto the medals table at the under-20 world championships in Peru on Tuesday night, while two of the country’s Olympic relay stars powered their way into the men’s 100m final.
https://t.co/KUhzOB0pvu",1,tweet
"The real problem is that police are using a “fishnet” to fight crime, says former MMC.
https://t.co/3qpq0UIV7x",1,tweet
"The case of a Soweto grandmother and her boyfriend arrested in connection with the murders of the two boys, one of whom was her grandson, has again been delayed.
https://t.co/vLEyD7nTcs",1,tweet
"Thirty years after the rise of our democratic state, we are still divided around the braai fires and cooking pots of Mzansi - but are things changing? asks Hendrik Hancke.
https://t.co/PCd8vMpeIo",1,tweet
"Rassie Erasmus says the New Zealand team has many vastly experienced players who know a lot about big occasions.
https://t.co/K6HwXzd7Ge",1,tweet
Gauteng police have arrested a suspect after the discovery of a cloned police vehicle believed to have been used in a spate of truck hijackings and courier vehicle robberies in the province. https://t.co/bql7UPc7cL,1,tweet
"An inner-city rejuvenation operation which yielded arrests is the start of a bid to woo investors back into the eThekwini metro.
https://t.co/NKJGEigaWc",1,tweet
Some of the country's cultural practices need to be unlearnt to root out the scourge of gender-based-violence at campuses. https://t.co/nxDvAhrzLl,1,tweet
'We are grief-stricken. He was a pillar of the band. https://t.co/SWaTQD2iVb,1,tweet
The African National Congress Women's League (ANCWL) says the incident in which two women in Limpopo were killed and their remains thrown into a pigsty represents the worst form of gender-based violence. https://t.co/VvlCTtYQnb,1,tweet
"Since arriving last week in Nigeria to compete in the Miss Universe Nigeria pageant, Adetshina has expressed her joy about her stay in the foreign country. https://t.co/NishkLJKvr",1,tweet
The bodies of the deceased were allegedly found in a pigsty on the property. https://t.co/ojO5nneBhC,1,tweet
Paramedics responded to calls for medical assistance at the KFC in Raj Mahal Road at about 3.30pm. https://t.co/fxdUjVgDKC,1,tweet
But Du Toit's selection at flank perhaps more crucial to their cause. https://t.co/pWrXFIFMyu,1,tweet
The 2024 AutoTrader Mid-Year Car Industry Report reveals fascinating insights about Mzansi's used-car market https://t.co/ChiY1OGxqy,1,tweet
Controversial businesswoman Shauwn Mkhize’s “no problem” sentiments about the troubling construction mafia phenomenon have been a focal point of debate this week. https://t.co/8Zus4fXFBl,1,tweet
“What an amazing day I had and thank you to the entire province of Limpopo for voting.” https://t.co/DVAx0YyuIr,1,tweet
"The MTN8 semifinal first leg match between Cape Town City and Orlando Pirates, which was scheduled for 7.30pm on Tuesday at Cape Town Stadium, has been moved to 6pm on Wednesday due bad weather in Cape Town on Tuesday. https://t.co/UiKY5U8s9W",1,tweet
From local to global: Airburn Sounds is excited about his future after signing an international deal. https://t.co/OIUMaOfGaJ,1,tweet
"The spring and summer seasons are likely to be wetter and hotter than average, the SA Weather Service says.

https://t.co/3uDh3IEoWq https://t.co/XmkpAcN4yU",1,tweet
"Born and raised in Chatsworth outside Durban, a student in Cape Town, Paralympic debutant in Rio de Janeiro, and world champion in both Paris and Kobe, Mpumelelo Mhlongo has become a true citizen of the world.

https://t.co/vNL7b0CndB",1,tweet
"Former president Thabo Mbeki in his newsletter on Monday wrote about the dangers of identity politics and how the phenomenon led to recent riots in the UK.
https://t.co/qeYZ5dnaVw",1,tweet
It’s possible you’re feeling a bit bewildered by how the two-pot system will affect you. https://t.co/qwgbxllSSP,1,tweet
"Over the past five months, Eskom has provided continuous electricity, a feat last achieved in 2020, reducing its reliance on renewable energy to bolster the grid.
https://t.co/FMPOT3AOQ5",1,tweet
"Black Brain Pictures executive director Mandla Ngcongwane, aka Mandla N, says he is willing to help actor Carlo Radebe after he fell on tough times.
https://t.co/HjSBjiaIjL",1,tweet
There are only three changes to the match-day squad that opened the series with a victory in Brisbane and two of those forced by injuries to locks. https://t.co/fEjZowLbkK,1,tweet
"Pastor Phillip Mashudu, 55, and his wife Elsie Matlou Mashudu, 54, were allegedly stopped by suspects impersonating police officers in full uniform.
https://t.co/g0VM4lYvaP",1,tweet
"Second phase of construction only expected to be completed by June 30 2026 after agreement with initial contractor terminated on August 14.
https://t.co/7bPp8Pvoi0",1,tweet
"Strong to gale force winds destroyed the overhead entrance at a Cape Town shopping centre on Tuesday as a cold front barrelled into the Western Cape.
https://t.co/XtU6mFPzqe",1,tweet
"The party has also raised concerns about Thembi Simelane's role as someone who has significant influence over the National Prosecuting Authority.
https://t.co/N02zetlses",1,tweet
"""It's going to be more exciting than the first season."" https://t.co/DyxHyJhnqc",1,tweet
"As Downs prepared for their MTN8 semifinal first leg against Stellenbosch FC at Lucas Moripe Stadium on Wednesday, Tiwani was asked to reflect on his short stay at Chloorkop. https://t.co/DdaG4lYwxc",1,tweet
"The offences include fraud, theft, sexual harassment, bringing the department into disrepute, absenteeism, abuse of state vehicles and insubordination.
https://t.co/z3htxB7d7m",1,tweet
"A 35-year-old man from Tsakane in Ekurhuleni has been sentenced to life imprisonment for raping a 12-year-old after accusing a group of minors of stealing soccer poles.
https://t.co/X4X3YQNetL",1,tweet
"Anybody who saw, heard or found anything they may suspect of being related to the meteorite on Sunday morning is urged to contact experts from Wits and NMU
https://t.co/jVqO9kO1is",1,tweet
"News making headlines with @inno_nkadimeng and @bramahlatse.
Subscribe here: https://t.co/AgagNoZzJP https://t.co/uOaWL0kAG4",1,tweet
Civil society organisations and opposition parties have called on justice minister Thembi Simelane to urgently clarify corruption allegations against her regarding VBS Mutual Bank. https://t.co/bgsiBS9XJ4,1,tweet
"Scientists studying the new mpox strain that has spread out of the Democratic Republic of Congo say the virus is changing faster than expected.
https://t.co/JhIFBs8ydG",1,tweet
"Sizamavezi Kweyama, popularly known as Stanky Deejay, is grateful for a second chance at life after he was involved in a near-fatal crash on August 12.  https://t.co/rmkfvmJ0Pm",1,tweet
"""I feel like (the carnival) is a step in the right direction in terms of what I would like Britain to be on a daily basis,"" said Kuyaziwma, who lives in Wales, and came to London to be part of Mangrove Mas. https://t.co/YZIYGH4Wv7",1,tweet
"Police seized counterfeit US dollars worth more than R4m, hundreds of rounds of ammunition and arrested more than 100 undocumented foreigners in a raid near Durban's inner city on Tuesday.
https://t.co/CymJZGNkJb",1,tweet
"SPONSORED | The 22nd Nelson Mandela Annual Lecture, delivered by Nobel laureate Abdulrazak Gurnah, will be held on September 28. @NelsonMandela https://t.co/JITRcokVs0",1,tweet
"French President Emmanuel Macron said there was no political motive behind the arrest, despite many false comments online. https://t.co/JLkJ9aclQl",1,tweet
SPONSORED | Nkwe Platinum Ltd welcomes the Pretoria high court’s decision and will proceed with an appeal in the Genorah Resources case in the Supreme Court of Appeal. @sazijinplatinum. https://t.co/CqyPtYQ5Lu,1,tweet
"Gospel singer Solly Moholo has been hospitalised after falling ill while in Botswana for the launch of his upcoming album Wubani O zo Pepeza.
https://t.co/uz2RyPvqw6",1,tweet
MMC for energy in the city Xanthea Limberg says Mitchells Plain is one of the worst-affected areas. https://t.co/Ugmc7RaZRH,1,tweet
"Thoko Didiza has called out her successor John Steenhuisen for statements he made at the weekend in relation to “exposing” misconduct in the department.
https://t.co/ZpiuPysYax",1,tweet
"It is in the storytelling, the pursuit of objectivity, the sensitivity and care that we handle the stories of this country that we pay homage to the continued struggle, writes Kgaugelo Masweneng. https://t.co/Opszx4ZlX3",1,tweet
"The Kimberley regional court on Monday found a retired high senior police officer guilty of corruption after selling a memorandum for a senior management post for R70,000 to a shortlisted candidate. https://t.co/tT0TDiLwYL",1,tweet
Police in Harrismith in the Free State have opened an inquest docket after four bodies were found inside a burnt truck and have launched a manhunt for a person believed to have been travelling with the family. https://t.co/tQZT3TxveN,1,tweet
"A former director of Fluxmans law firm, Solomon Slom, appeared in court on Monday to face charges of fraud involving R39m. https://t.co/jGVG9xW1L3",1,tweet
"The couple shared that they have been living hand-to-mouth and surviving through their small businesses.
https://t.co/EXzsiUXtxd",1,tweet
"Despite reeling from the tragic loss of his daughter, Chauke is set to make his comeback on stage with a concert themed My Music, My Story
https://t.co/qCQSfIkseG",1,tweet
"On Monday morning, police were summoned to the scene by a passerby who noticed a truck burning and tried unsuccessfully to extinguish the fire.
https://t.co/1c0PcftDWm",1,tweet
"MKP Youth League spokesperson Nkateko Mkhabela dismissed the criticism as “nothing more than desperate tactics” by those who fear their movement.
https://t.co/5dEUXonHDo",1,tweet
"Mbeki said that much like England, South Africa must find ways to include those who feel excluded and abandoned in a new national story. https://t.co/xhcXhsQlRq",1,tweet
"Mchunu can be heard telling the flight attendant it is tradition to bow at King Shaka International Airport.
https://t.co/Zxtg3CBqWR",1,tweet
"Those “who take great pride in demanding 'Mabahambe!'”, and others of their ilk, are now sitting in both parliament and government.
https://t.co/ecsd7wpjTO",1,tweet
"The Spaniard, a private person who becomes uncomfortable talking about himself at length, said he chose coaching when he realised he would not make a career out of playing.
https://t.co/ywHst9NY0b",1,tweet
"The Jeppestown fire over the weekend, which killed four people, reminds us as a nation that very little has changed since the last tragedy.
https://t.co/3JT4Ab42Mf",1,tweet
This is the second tattoo Chauke has dedicated to his daughter. https://t.co/IbLl1yxtyM,1,tweet
"For Dada to suggest that Johannesburg go out of its way to find and hire foreign nationals, in a country in which more than 8-million locally-born citizens are unemployed — well, that was something quite special, writes Tom Eaton.
https://t.co/1XLbSWc3iS",1,tweet
"Malawian man and woman linked to Mandrax tablet factory after R300m crystal meth bust in Fourways earlier this month.
https://t.co/rrjU4truxv",1,tweet
"Jabulani Khumalo's relationship with former president Jacob Zuma spans decades, with family ties through Zuma's first wife.
https://t.co/Ea1YDFJAeg",1,tweet
"The winner has chosen to remain anonymous and has expressed her immense gratitude and excitement.
https://t.co/gFVxmW5OHQ",1,tweet
"Labour and HR claims amounting to R418m accounted for most of the debt. Claims for unlawful assault, arrest and prosecution stood at R375m.
https://t.co/fp7CfI4C21",1,tweet
"The Free State High Court on Monday dismissed an urgent application by the former personal assistant of former Free State premier Ace Magashule, Moroadi Cholota, to have fraud and corruption charges against her withdrawn. https://t.co/rDCBdM7Hql",1,tweet
"Springbok assistant coach Deon Davids said on Monday they may have to face New Zealand at Ellis Park on Saturday without their most-capped player, Eben Etzebeth, while RG Snyman and Salmaan Moerat are not ready to return to Test action. https://t.co/FHlKFPvlFZ",1,tweet
"About half of home loan applications are declined by banks, an indication that the number of people who can’t access housing is still high, Kubayi said. https://t.co/tt5XlV5Wb1",1,tweet
"South Africans may enjoy a continued run of no load-shedding during the summer season — that's if unplanned outages hover around 13,000MW. https://t.co/Ne6otXyQcq",1,tweet
"Phakathi, who has kept his identity a secret, is known for his anonymous acts of kindness and viral videos on social media, giving less fortunate people money without showing his face. https://t.co/VlwRy7J0kt",1,tweet
"Damaging winds gusting as high as 80 to 100km/h and large waves are forecast between Tuesday and Thursday in parts of the Western Cape, warns the SA Weather Service (Saws). https://t.co/jOoK4iVBnY",1,tweet
The DA has blamed the Gauteng government for deadly fires in Johannesburg's abandoned buildings. https://t.co/BkkK5Xu2VY,1,tweet
AfriForum says it is one step closer to its goal of having former Western Cape judge president Dr John Hlophe’s appointment as a member of the Judicial Service Commission (JSC) set aside in the Constitutional Court. https://t.co/Qx1b4TnGo3,1,tweet
"'It's a blessing to have come this far, I can only imagine what more God has in store for me.' https://t.co/jSvaOFLIPY",1,tweet
"While the internet is going crazy for celeb lookalikes, the science behind it suggests a hereditary link https://t.co/fXzrvZo6pF",1,tweet
The Haas Formula One team left the Dutch Grand Prix circuit of Zandvoort on Monday after their trucks were held post-race pending confirmation that a previous Russian sponsor had received payment for a deal terminated in 2022. https://t.co/a1rGWOsoLP,1,tweet
Aubrey Modiba has been a player who has made his name with versatility and says he is completely comfortable if coach Manqoba Mngqithi persists with him in Mamelodi Sundowns' midfield. https://t.co/i0YzMqwqwy,1,tweet
"Volkswagen's Golf has been named ""Best Car of the Half Century"" in the Best Cars of the Year – The New Car World Championships. The award was announced at the recent British Motor Show, where the latest model of the German hatchback was showcased. https://t.co/jpoLwVKEF4",1,tweet
The couple shared that they have been living hand-to-mouth and surviving through their small businesses. https://t.co/aArkusX4XT,1,tweet
Cape Town's emergency call centre has seen a surge in domestic violence-related calls. https://t.co/6vZMFq641L,1,tweet
"Analyst rings the alarm bell that if law is not properly applied against crooks over ""protection fees"" we're headed towards a ""criminal mafia takeover"" of the state https://t.co/HoflaFnx2C",1,tweet
"Swedish football manager Sven-Goran Eriksson, who became the first foreigner to lead the England national team, died on Monday at the age of 76. https://t.co/51jGtbqoxV",1,tweet
The families of those who died in inhumane circumstances in the Life Esidimeni tragedy still deal with grief as they seek accountability eight years later. https://t.co/wgswqCvtS9,1,tweet
The unit arrested the first suspect in Mitchells Plain on Friday. https://t.co/XMXC4jxqSC,1,tweet
"FlySafair found Mchunu's behaviour to be ""disruptive and in violation of standard aviation safety protocols"". https://t.co/jXy1kmQ9Il",1,tweet
"""It's special to share a stage with seasoned comics and fresh new acts who are likely to be the next generation of household names,"" said Tumi Morake.

https://t.co/bhRZk3t3nV",1,tweet
Morero insists he aimed to inspire a debate in the ANC lekgotla for party leaders to consider solutions with an open mind. https://t.co/Kpt69s4Nja,1,tweet
"Orlando Pirates facing a measure of pressure in the form of three must-win early season games has helped in developing the maturity in their squad as the league season approaches, Bucs coach Jose Riveiro says.
https://t.co/cXijJsOjMQ https://t.co/2pNoNy1tik",1,tweet
This is expected to be Zuluboy’s first live performance after his hiatus from the music space to focus on his acting career. https://t.co/lp8pCaAzuT,1,tweet
"The Proteas will try to save face and avoid a series whitewash when they take on the West Indies in the final T20 International at the Brian Lara Cricket Academy on Tuesday
https://t.co/OOPJLBw2yx",1,tweet
"Eskom CEO Dan Marokane and his executive committee are on Monday providing an update on Eskom’s operational performance and the parastatal's plan for the summer months.

https://t.co/MI9HRYjkVK",1,tweet
"Thato Mosehle is excited to enter the next chapter of motherhood.

https://t.co/bmltZZQ2n1 https://t.co/DCNH86B3QO",1,tweet
"The seventh instalment of the awards called on red carpet attendees to ""grow your African roots"" through their ensembles. Here's who blossomed or wilted https://t.co/mhmYroGCgm",1,tweet
"The former personal assistant of ex-premier of the Free State Ace Magashule is back in the dock in the Bloemfontein magistrate's court on Monday.
https://t.co/yNspYcrFqU",1,tweet
"Many have been convinced that Floyd Shivambu’s move to the MK Party is a masterstroke by Jacob Zuma, none of this is credible, writes Imraan Buccus. https://t.co/WxIljzX4iF",1,tweet
"The Proteas will try to save face and avoid a series whitewash when they take on the West Indies in the final T20 International at the Brian Lara Cricket Academy on Tuesday.
https://t.co/OOPJLBw2yx",1,tweet
"According to the state, about 54 minutes of transcription in the Senzo Meyiwa murder trial is missing.
https://t.co/tal8whmclW",1,tweet
"With the Electricity Regulation Amendment Act signed into law, municipalities are able to purchase power directly from independent power producers and establish their own power-producing entities.
https://t.co/RiCx7YPW6v",1,tweet
"Wedding bells have been ringing in celebville.
https://t.co/hFHUSRqBDN",1,tweet
"The Presidency announced on Monday Ramaphosa has signed proclamations for the transfer of the administration, powers and functions of SOEs to their respective ministries.

https://t.co/w1XX8KpT4R",1,tweet
"South Africa national record holder Glenrose Xaba has credited her recent impressive form to coaching staff Caster and Violet Semenya.
https://t.co/8xTXEGcjvk",1,tweet
"McLaren and Dutch Grand Prix winner Lando Norris have blown the Formula One constructors' championship wide open with Red Bull in danger of being overhauled, according to Mercedes boss Toto Wolff. https://t.co/U3F88z7G2g",1,tweet
"The first 10,000 mpox vaccines are finally due to arrive next week in Africa, where a dangerous new strain of the virus has caused global alarm. https://t.co/svAHw2O8sO",1,tweet
"Shahir Ramdass claims suspicions were devoid of facts and driven by a false narrative.
https://t.co/qku3qoGcPd",1,tweet
"Joburg Mayor, Dada Morero, suggested during the ANC Johannesburg lekgotla the integration of documented foreign nationals to help address the city's crime challenges.
https://t.co/FmvNnhakBH",1,tweet
"Keeping a clean sheet at home is Cape Town City's No 1 priority in their beating Orlando Pirates in their two-legged MTN8 semifinal, Citizens goalkeeper Darren Keet says.
https://t.co/Un8yFynTbm",1,tweet
"“Bellville CBD is regarded as one of the biggest counterfeit and illicit goods distributors in the Western Cape,” said police spokesperson Lt-Col Malcolm Pojie.
https://t.co/hrxlJ4WNqr",1,tweet
Don’t miss out on a sachet of delicious @carmientea in select copies of the 164-page September ’24 issue of @SAHomeOwner Magazine. Available now at retail outlets and online on @mobilemagzter. Only R48.50. https://t.co/ZseIlmAu5b https://t.co/oFCqR3E6Qv,1,tweet
SPONSORED | @WOOLWORTHS_SA is celebrating and saluting some of the many women they proudly partner with in their value chain this Women’s Month.   https://t.co/EwmMQlsp0p,1,tweet
"Join us in celebrating African women trailblazers, inspiring a new generation of excellence”.  To start your 7-day trial go to: https://t.co/5gy69Oa0lB https://t.co/1pm8qKW3lF",1,tweet
"The trial of five men accused of murdering footballer Senzo Meyiwa is continuing in the Pretoria High Court on Monday.
https://t.co/64cNloaVs8",1,tweet
"A man died while another sustained injuries in an explosion in Avalon, Mpumalanga, at a site suspected to be an old military facility.
https://t.co/rpjC2zayWc",1,tweet
It is Kaizer Jnr who seems to be silently stepping into the shoes of the man who weaved magic with his educated left foot for Orlando Pirates before establishing the phenomenon which has existed since 1970. https://t.co/hXGwRRrsPe,1,tweet
"The EFF is a malignant and destructive force in the country’s body politic. And that has nothing to do with whether one agrees or disagrees with their policies, writes Barney Mthombothi. https://t.co/csuD09i4q4",1,tweet
"The #SundayTimesZA brought you a series of chilling accounts where extortionists target businesses, accident victims and even emergency services. This is the first instalment in a series on the scourge. (1:9) https://t.co/nzswR8tn4S",1,tweet
"SPONSORED | At its core, the two-pot retirement system is designed to address a fundamental flaw in the current retirement landscape, writes Michelle Acton of @OldMutualSA.  https://t.co/4WuTWskc5u",1,tweet
"SPONSORED | @sanlam's approach integrates cultural and financial insights to fund and unlock opportunities inherent in shared experiences, benefiting from diverse perspectives. #SanlamESGBarometer @ArenaEventsZA @kruthamX @Andile_Khumalo  https://t.co/fJmk7tzCLQ",1,tweet
"MaMkhize reportedly told a women’s conference that she did not mind working with the “so-called construction mafia” because they were victims of the system.
https://t.co/6oG42475O9",1,tweet
"Jacob Zuma persuading Floyd Shivambu to join MK is not only about securing him to build the organisation of MK. It is to help bring not only the EFF closer to MK, but also the ANC’s RET faction faction. https://t.co/viOlssbb0s",1,tweet
"While South Africa was recognised for having the third-highest female representation in pilots, it's failing to meet the goal of 50/50 parity in the sector. https://t.co/uAmgh9dnfr",1,tweet
"The ANC has stripped the KZN provincial executive committee off its powers following dismal performance at the polls.
https://t.co/QIyQllaRbm",1,tweet
"Despite the ANC’s electoral calamity in May, the president is on course to be the first to complete a full two terms, writes S'thembiso Msomi. https://t.co/OrJDkkclQA",1,tweet
"How statisticians in Bophuthatswana confronted racial tensions and the question of what a post-apartheid statistics system should be, writes Pali Lehohla. https://t.co/MdwqVKYtlD",1,tweet
Health minister Aaron Motsoaledi says SIU has found hundreds of cases of legal fakery involving staggering amounts since 2015. https://t.co/EuyExsaEo3,1,tweet
"Risenga Maluleke cited budget cuts as a contributor to the poor quality of the census, saying R6bn was required to undertake a comprehensive survey but Stats SA ended up receiving only R3bn.
https://t.co/jgUvracfDr",1,tweet
Today in SA sport history: August 26 https://t.co/zS0kee8NK8,1,tweet
"There is so much more in the Sunday Times — have your pick, there is something for everyone.
https://t.co/V24fAHPMoW",1,tweet
"According to government insiders, the probe found that Lebona arranged for his 45-year-old son, Tumelo Michael Lebona, to be issued a UAE diplomatic visa despite not meeting the qualifying criteria.
https://t.co/ZgUYAlXvuA",1,tweet
"Rautenbach's fall follows a series of reports about corporate governance failures at the bank under his watch.
https://t.co/bgVB6rTSq5",1,tweet
"Waterproofer abandons Pretoria after refusing to pay ‘protection fee’.
https://t.co/awxSspY35x",1,tweet
"A cross-continental study finds much common ground.
https://t.co/24MFxYKQh4",1,tweet
Umhlanga businessman Vivian Reddy cut ties with a company once associated with his brand which was recently placed in final liquidation. https://t.co/LMgQgvmLdj,1,tweet
"On Friday it will be a year since the deadly blaze claimed the lives of 76 people in the Joburg city centre.
https://t.co/ndTP5JTKCE",1,tweet
"According to newly installed Joburg mayor Dada Morero, responders saw groups of ""residents"" carrying heavy-artillery weapons and ammunition leaving the building to escape the blaze.
https://t.co/xd7XTRhQsW",1,tweet
"If Jacob Zuma can't produce his 'elephant-sized' evidence of a rigged election, then he must be charged for spreading falsehoods and misinformation about the IEC, writes @justicemalala.
https://t.co/xgdfkziHpj",1,tweet
"At least 21 people, including 11 children, were killed by drone strikes on Sunday on the town of Tinzaouaten in north Mali, near where the army suffered a heavy blow last month, Tuareg rebels said. https://t.co/z4Gk1icJHz",1,tweet
Arne Slot's comfortable start to life as Liverpool manager continued when his new side strolled to a 2-0 victory over Brentford in the Premier League on Sunday. https://t.co/pzo5ax23Lh,1,tweet
Noni Madueke scored a second-half hat-trick as Chelsea crushed Wolverhampton Wanderers 6-2 away in a frenetic Premier League clash at Molineux on Sunday. https://t.co/VMj65f5oRO,1,tweet
"The Ekurhuleni municipality has been ordered to pay a family of a 53-year-old man more than R750,000 after he hit a pothole while riding a motorbike and broke some bones more than a decade ago. https://t.co/yebTfiYnMM",1,tweet
"Once the NHI is fully rolled out, medical aids will only be allowed to cover top-up services that the NHI doesn’t pay for. https://t.co/cDd3ntOmcp",1,tweet
"Carlos Alcaraz said he will be “at 100%” for the US Open despite stopping his training in New York on Saturday as a precaution after twisting his ankle. 

https://t.co/PV0GnqarVF",1,tweet
"WATCH | The abandoned Jeppestown building where four people died and three others were injured was a place where a “lot of criminality takes place”, including on the morning the deadly fire broke out.

https://t.co/MehLMvpmei",1,tweet
"EFF leader Julius Malema has vowed to rebuild the party to ensure it is never again toppled by the “ruthless tsunami” of the MK Party, especially in KwaZulu-Natal.

https://t.co/0SL2url1D6",1,tweet
"Police arrested a 21-year-old man after the body of a woman and items taken from her home were found inside her stolen SUV at a Tshwane petrol station on Saturday.

https://t.co/edllIe6Bct",1,tweet
A Clifton beachgoer was shocked to find the decomposed body of an infant washed up on the shoreline on Saturday. https://t.co/ClSR21lU9U,1,tweet
"A suspect in German police custody following a stabbing rampage in the city of Solingen that killed three people and injured eight is a 26-year-old Syrian man, authorities said on Sunday. https://t.co/vuq8oFrQbe",1,tweet
A KwaZulu-Natal woman and her alleged lover are expected to appear in the Verulam magistrate’s court this week in connection with an alleged hoax hijacking. https://t.co/noANSmMAlZ,1,tweet
Police arrested five men for alleged intimidation and disturbance at a construction site near Pietermaritzburg on Saturday. https://t.co/bSUtzcs5P9,1,tweet
Hawks head Lt-Gen Godfrey Lebeya confirmed the retirement of 'bumbling' top cop Maj-Gen Alfred Khana. https://t.co/mkpwFGEPoY,1,tweet
"Springbok assistant coach Mzwandile Stick says their focus this week, with make or break home Tests against an All Blacks with a point to prove looking, is on producing the best quality rugby they can to build on their encouraging start to the Rugby Cha... https://t.co/kjE02v5OZg",1,tweet
"A KwaZulu-Natal man whose mother turned him in to police after he confessed to a string of crimes was on Friday sentenced to life imprisonment for murder, robbery and kidnapping. https://t.co/5aNxELyUAS",1,tweet
"The department charges at least R2,600 for a study visa or work permit. Sources say Tsepo Lebona, in cahoots with some of his juniors at the consulate, is running a parallel operation in which they issue handwritten visas and pocket the fees themselves.
https://t.co/ZgUYAlXvuA",1,tweet
RT @SundayTimesZA: Our big story this week is a package focusing on SA’s extortion crisis. This is the first instalment in a series on the…,1,tweet
Zulu king Misuzulu kaZwelithini says the Financial Sector Conduct Authority (FSCA)’s decision to suspend Ithala's banking licence will jeopardise thousands of KwaZulu-Natal residents. https://t.co/TEkkLhWTdp,1,tweet
Johannesburg firefighters have recovered three bodies from a building which caught alight in Jeppestown in the Johannesburg CBD on Sunday. https://t.co/fE7O5cTZxv,1,tweet
"Underpinning the criticism of Khelif and Yu-Ting is a thinly veiled agenda to ostracise female athletes who do not conform to traditional Western notions of femininity and womanhood, writes Lindiwe Mazibuko. https://t.co/p1KQ6KKuLk",1,tweet
There were seven lead changes before Beauden Barrett’s bonus-point try in what Welsh referee Nigel Owens described as the greatest Test match he had ever refereed at the greatest rugby ground. https://t.co/mYr6iiX68u,1,tweet
"Many have been convinced that Floyd Shivambu’s move to the MK Party is a masterstroke by Jacob Zuma. None of this is credible. What we are witnessing is quite different, writes Imraan Buccus. https://t.co/8R7HBIM28V",1,tweet
"They say good things, like money, are scarce — especially in this economy. A sighting of King Kaizer has certainly been a rarity. Could we be in the formative stages of an unannounced handover? asks Bareng-Batho Kortjaas. https://t.co/EqGhHazcbt",1,tweet
"Former ANC and SA president Jacob Zuma’s long-term political strategy appears to be a reverse takeover of the ANC through his uMkhonto we Sizwe party and the EFF, writes William Gumede. https://t.co/8826q0m8s6",1,tweet
"The EFF is a malignant and destructive force in the country’s body politic. And that has nothing to do with whether one agrees or disagrees with their policies, writes Barney Mthombothi. https://t.co/1b80ZRn9tn",1,tweet
"The fact is Ramaphosa is still afraid of his own party, writes Peter Bruce. https://t.co/zGHecl9VCV",1,tweet
"Edward Kieswetter speaks to Mike Siluma about why he returned to the tax agency in the wake of state capture, as well as the challenges associated with getting the organisation fighting fit again. https://t.co/5WdpT9TPoW",1,tweet
