data,label,type
"Ithala’s chief executive wants policy intervention for the ‘financially sound’ institution

https://t.co/zklGUKDLUL",1,tweet
"It’s not quite the disaster that social media is making it out to be, but big-screen video game adaptation Borderlands, starring the likes of Cate Blanchett, Kevin Hart, Ariana Greenblatt and Jamie Lee Curtis, is crippled by poor creative choices at ... https://t.co/ibYX6AZxDx",1,tweet
Senegal has suspended all mining activity for nearly three years on its side of the southeastern Faleme river in a decree aimed at protecting the environment and supporting local communities threatened by an artisanal gold mining boom. https://t.co/yBvv4zbPM8,1,tweet
"The revelation that Thembi Simelane appears to have received money from someone intimately involved with the VBS scandal is likely to lead to questions about the motives behind every decision she makes as justice minister. Once again, it raises the ... https://t.co/Q6UWlOMlrf",1,tweet
News24 | Sundowns' Modiba of all trades has nerve enough to embrace demands of club and country https://t.co/2ujJBegJNN,1,tweet
"Thousands of pupils across KwaZulu-Natal are at risk of hunger after service providers warned that they won't supply food because the provincial Department of Education has not paid them. | @SakhiNxumalo 

https://t.co/9vFabOtGF3",1,tweet
"The shattering that began with Jacob Zuma and which continued with Cope, the EFF, and then with MK, will probably be concluded by uBaba who may leave a carcass of the grand old liberation movement to the carrion-eating crows. https://t.co/MTr3Zhw9Cg",1,tweet
"A cross-continental study finds much common ground.
https://t.co/24MFxYKQh4",1,tweet
"Suspected Mpumalanga military camp violated security regulations

https://t.co/i2hIqOjEJk",1,tweet
"The bodies of the deceased were found in a pigsty on the property.
https://t.co/MHx6CYGaxC",1,tweet
The middleweight division has a new king and you’ll have to kill him to take his crown. https://t.co/LzduChgswC,1,tweet
Police in Harrismith in the Free State have opened an inquest docket after four bodies were found inside a burnt truck and have launched a manhunt for a person believed to have been travelling with the family. https://t.co/tQZT3TxveN,1,tweet
"RT @SAfmRadio: [ON AIR] Good Morning &amp; Welcome to the Midweek edition of the #SAfmTalkingPoint with @KGMoeketsi 

Connect with us:    

Cal…",1,tweet
"#MGPowerOfWomen: The Mail & Guardian's #PowerOfWomen event will celebrate 30 years of women empowerment by acknowledging 60 leading women bringing positive change to their fields and industries. Join us on 29 August at the Langhams Executive Conference in Fourways for this celebration! 

For more: https://t.co/kN0XE2cc7E",1,tweet
"OPINION | Ramaphosa’s speech to parliament listed South Africa’s old problems – but no new solutions

https://t.co/ld9EQpZs9Q",1,tweet
"Petrol price reprieve for South Africa for the third month in a row. Although the average price of Brent crude oil price increased during the period under review, this was offset by a stronger rand against the US dollar.

https://t.co/58ksCGQAph",1,tweet
"OPINION | The pathology of power in Zambia: How citizens can reclaim their clout

https://t.co/ufCAUQ2L7K",1,tweet
"OPINION | Examining the Cass Review: Impacts on gender dysphoria treatment in South Africa

https://t.co/cKPUsBWBqB",1,tweet
"RT @MorningLiveSABC: [ON AIR]

 Head of Technical Support at Glacier @sanlam Annalise De Meillon-Muller, @TreasuryRSA's acting Tax and Fina…",1,tweet
"The true cost of the National Student Financial Aid Scheme failures, a webinar on women’s land struggles in post-apartheid South Africa, and a musical event raising funds for students in need. https://t.co/yStc5j3RUM",1,tweet
"A 40-year-old man who has been in police custody in Lesotho after the body of a Free State magistrate was found in the boot of his car last September has been extradited to South Africa.
https://t.co/cxRTxhpdcw",1,tweet
"The long and short of a 50-year artistic career: Sue Williamson’s new show opens in Joburg and a retrospective is coming soon. | @JCharlesLeonard 

https://t.co/svi4lXseQz",1,tweet
The labour department in Limpopo issued prohibition notices to the labour centres in Thohoyandou and Makhado in Louis Trichardt on Friday and Monday respectively. https://t.co/0g0CdDSZje,1,tweet
"DA asks high court to overturn John Hlophe’s appointment to JSC

https://t.co/tbzvaibaY2",1,tweet
News24 | 'Good understanding': Parliamentary oversight committee says it is best suited to elect next AG https://t.co/GlVKguVySP,1,tweet
"Our numbers of the week:

66 - #Madonna's age on 16 August.

52 - The age at which #ZaneleMbokazi -Nkambule, the #UkhoziFM radio presenter and founder of the #CrownGospelAwards, died from lung cancer. 

12 - The number of years since 34 mineworkers were killed by police while protesting for wage increases at the Lonmin platinum mine in #Marikana, North West province. 

$1.5m - The value (R27.2m) of chicken wings stolen from students by a school worker in Chicago, Illinois. 

13% - The percentage of unemployed youths worldwide in 2023, marking a 15-year low, according to he International Labour Organisation. 

For more visit https://t.co/fknaqFyNfg",1,tweet
"According to government insiders, the probe found that Lebona arranged for his 45-year-old son, Tumelo Michael Lebona, to be issued a UAE diplomatic visa despite not meeting the qualifying criteria.
https://t.co/ZgUYAlXvuA",1,tweet
"Housing lobby group Ndifuna Ukwazi has launched an urgent court interdict against Prasa to halt evictions on state-owned land on Cape Town's Foreshore, where illegal occupiers have been living for the past 20 years. | @MarvinCharles_ 

https://t.co/9y1G5GApT1",1,tweet
"Vandalism, inadequate infrastructure cause hundreds of deadly fuel tanker fires in Nigeria

https://t.co/meyy6JJMiV",1,tweet
"EDITORIAL | How the EFF has failed us: The party that was marked as the antidote to political stagnancy has become one of its most painful symptoms. 

https://t.co/Twy64dIFal",1,tweet
Eskom management and its board are so encouraged by the improved performance of power stations that they have set a target of the Energy Availability Factor reaching 70% by the financial year 2025. https://t.co/M141jcBChE,1,tweet
RT @GGA_org: @mailandguardian Kulati posed the question of what is necessary for the GNU's success. Dr Abrahams likened the GNU to a marria…,1,tweet
"Korner Talk | Of xenophobia and the RSA DNA: ""The X-word gets trotted out like a beauty pageant contestant to dismiss legitimate border control issues"" writes @KhayaKoko88. 

https://t.co/UyALHb7P07",1,tweet
"OPINION | Resisting gender discrimination: The call for resocialisation in South Africa

https://t.co/4NTq272nb4",1,tweet
"Aug 23 (Reuters) - Independent U.S. presidential candidate Robert F. Kennedy Jr. on Thursday filed paperwork to withdraw from presidential ballots in the state of Arizona, Arizona Secretary of State Adrian Fontes said. https://t.co/YYzKllNnGB",1,tweet
The vast sums of money made by the International Olympic Committee are not flowing to athletes. https://t.co/siouHa9ePt,1,tweet
"Jannik Sinner failed two drug tests in March, but has been cleared of wrongdoing by an independent tribunal. https://t.co/mPH6XCUUj4",1,tweet
"A NATION UNDER SIEGE: Eastern Cape criminals are also targeting the disabled for their state grants and threatening to kill them if they do not comply with demands.
https://t.co/r3hDGBhxAR",1,tweet
"An intrepid student production in Cape Town proves that, almost 80 years on, the masterful Tennessee Williams drama has lost none of its ability to shine a light on the cruellest paradoxes of human nature. https://t.co/Mlc4HC7STc",1,tweet
LIVE: Panel discussion on Two-Pot Retirement System tax implications https://t.co/nIzIGmTCJk,1,tweet
"Not easy to track how well South Africa is doing with getting people on to ARVs

https://t.co/75l8qPgPO3",1,tweet
"Eskom has achieved a ""structural shift"" in its plants' performance, which executives believe has unleashed a virtuous circle that enables more headroom for major maintenance, improved financial performance, and ultimately, an end to load shedding. 


https://t.co/n65RyxgGYZ",1,tweet
"Under-fire Manchester United boss Erik ten Hag blamed his side's defending for a 2-1 defeat to Brighton on Saturday after Joao Pedro headed in a 95th-minute winner. | @Sport24news

https://t.co/JHRVjomOp7",1,tweet
"ANC sets its eyes on Tshwane as ActionSA targets speaker positions: The ANC wants to unseat the DA, which has run Tshwane for more than a year with help from ActionSA, the ACDP Party and the IFP. 

https://t.co/5Iq1o4M5xo",1,tweet
"Korner Talk |  ""Goodbye to ‘Black John Steenhuisen’ Gwamanda. The Johannesburg mayor is about to be ditched"", writes @KhayaKoko88.

https://t.co/X47vSjoOcm",1,tweet
"OPINION | Gayton must go if GNU is to be credible: The toxic xenophobic politics pushed by Gayton McKenzie and the Patriotic Alliance debases us all.

https://t.co/0umoD89aat",1,tweet
"Springbok assistant coach Deon Davids said on Monday they may have to face New Zealand at Ellis Park on Saturday without their most-capped player, Eben Etzebeth, while RG Snyman and Salmaan Moerat are not ready to return to Test action. https://t.co/FHlKFPvlFZ",1,tweet
"Elon Musk's Starlink is terminating the packages of users who had been accessing the company's high-speed-internet services illegally, including in South Africa. | @brederode00


https://t.co/j7noJf8UAp",1,tweet
"Schools are being threatened and forced to close, witnesses are being silenced and large projects are being abandoned as reports show that even the police are among the suspects. https://t.co/esK2jutWah",1,tweet
"Sponsored: Introducing FundiMatch, your ultimate career compass, designed to guide students in discovering their true professional calling.  Whether you're just starting high school or about to graduate, our cutting-edge aptitude test helps you identify the career paths that best align with your unique strengths and interests.

Take the test today and unlock a world of possibilities! Click here https://t.co/DO9lWToZbf

Find the career that suits you best.  Explore options you never knew existed. Get personalized insights and recommendations.

Why wait? Your dream career is just a test away!

#FundiMatch #CareerAptitudeTest #StudentSuccess #FutureCareer #DreamJob",1,tweet
RT @FelthamLuke: Manas faces desperate emails and has to be escorted to her car at work every day as scam victims – invariably society's mo…,1,tweet
"Much lost in Lerato follow-up: The new movie has its merits but it isn’t a patch on the highly acclaimed first one. 

https://t.co/dcAiG8Wgyj",1,tweet
"#MGPowerOfWomen: M&G is proud to announce the latest edition of our flagship #PowerOfWomen, taking place on 29 August 2024. This year we want to continue to empower, uplift and support women in their various industries and also reflect on the progress the country has made in the transformation of women. We can't wait to see you there!

Learn more: https://t.co/IPbiNPj5B8",1,tweet
"OPINION | Shadow of colonialism looms over policing in rural Eastern Cape: The alienation of Mgwali village from the Bholo police station has its roots in the frontier wars and vanquishment of the Xhosa.

https://t.co/9S3CK7T1hc",1,tweet
"Tapping into gold and foreign reserve to pay debt servicing costs is risky for South Africa

https://t.co/2vrrNpcxSU",1,tweet
"Discovering the richness of African classical music with Rebeca Omordia: We speak to Rebeca Omordia about her career, the music of the continent and her new album. | @JCharlesLeonard

https://t.co/qZsxqrh3lB",1,tweet
"The National Education, Health and Allied Workers' Union (Nehawu) is suing the ANC and its KwaZulu-Natal secretary Bheki Mtolo for R2 million jointly and severally. | @soyiso_maliti 

https://t.co/CuQJDW42QF",1,tweet
"Auditor general: Only 34 of 257 municipalities achieved clean audits in 2022-23 

https://t.co/lAbdHKRkeX",1,tweet
"LIVE | Premier League: Liverpool v Brentford

@Sport24news
https://t.co/MJuktkxovm",1,tweet
Appeal to the new minister of labour to fix the problems with the fund. https://t.co/tsL6ZzQZMv,1,tweet
"World Humanitarian Day, commemorating the 2018 #TotalShutDown march against gender-based violence and femicide, the launch of the latest Child Gauge, and remembering whistle-blower Babita Deokaran are but a few of the events on a packed civil society ... https://t.co/ZEUKeTMV5V",1,tweet
"Regional integration is an increasingly attractive proposition for cushioning Southern African Development Community members as other parts of the world undergo disputes, outright wars and other instabilities that are disruptive to Africa’s economies. ... https://t.co/6MHQdckqrR",1,tweet
"Pressure on Justice Minister Thembi Simelane to account for her dealings with VBS Mutual Bank is growing, with several political parties and civil society organisations calling for her to come clean or resign. https://t.co/0VEazDX8fv",1,tweet
"In taking their first steps in moving on from the last T20 World Cup, the Proteas suffered a comprehensive defeat to the West Indies that featured a familiar implosion of the top order. https://t.co/iTFBSCxmTi",1,tweet
"Anybody who saw, heard or found anything they may suspect of being related to the meteorite on Sunday morning is urged to contact experts from Wits and NMU
https://t.co/jVqO9kO1is",1,tweet
"Did you know that the economic burden of managing water hyacinth can lead to higher taxes or reduced public services, affecting the entire community. Maintain a better quality of life by joining the discussion. https://t.co/Xjhve3wGqO https://t.co/7aLXoaTATG",1,tweet
"“He faced his final moments with grace, expressing contentment in his accomplishments and the impact he made in the fields of education and conservation. His legacy will endure through the lives he touched and the difference he made. William will be pro... https://t.co/V4wtzDzigT",1,tweet
"If Jacob Zuma can't produce his 'elephant-sized' evidence of a rigged election, then he must be charged for spreading falsehoods and misinformation about the IEC, writes @justicemalala.
https://t.co/xgdfkziHpj",1,tweet
"Understanding the legacy of South Africa’s first Olympic marathon runners

https://t.co/CYg5CM2QMa",1,tweet
News24 | Lawyers take Ramaphosa to court over Limpopo judge president’s appointment https://t.co/pkTOaIBycS,1,tweet
"One woman died and five other people were rescued after a replica of a Viking ship capsized off Norway's west coast overnight, authorities said on Wednesday.

https://t.co/vYW9BWchiw",1,tweet
"OPINION | A people of national unity must rise to recalibrate the future of the country

https://t.co/ri32NUwXom",1,tweet
"About 900 days after Russia’s full-scale invasion, Ukraine’s Independence Day serves as a powerful reminder of the generations of Ukrainians who have fought for their freedom. It is a struggle that resonates with South Africa’s struggle for freedom. https://t.co/LRHZl5vTvt",1,tweet
"Born and raised in Chatsworth outside Durban, a student in Cape Town, Paralympic debutant in Rio de Janeiro, and world champion in both Paris and Kobe, Mpumelelo Mhlongo has become a true citizen of the world.

https://t.co/vNL7b0CndB",1,tweet
"Partner Feature | Fort Hare Dairy Trust: A model of success and innovation in dairy farming: Students gain the knowledge and experience they need to excel in the industry. 

https://t.co/V80fPKzNRz",1,tweet
News24 | GBV research report: Helpline records more than 50 000 calls in four years https://t.co/nfh24bnifg,1,tweet
The bench of the Supreme Court of Appeal has questioned whether Advocate Busisiwe Mkhwebane’s appeal of the Western Cape High Court judgment will have any practical effect. https://t.co/DZvIjlrIbm,1,tweet
"An attorney who allegedly tried to help his client escape from custody in Giyani was granted R2,000 bail by the Giyani magistrate's court on Friday. https://t.co/nslMrgtzy3",1,tweet
Manqoba Mngqithi speaks with great admiration for the model Stellenbosch FC have put in place to be a competitive football club. https://t.co/VVG9CzHcu3,1,tweet
"Raging veld fires in the Eastern Cape have killed 283 animals and burnt 7 176 hectares of grassland, with fears that the damage will likely increase as dry weather persists. | @SithandiweVelap 

https://t.co/aJkrXkPv7U",1,tweet
"The community of Riverlands, Western Cape, is trying to recover and rebuild after three dams collapsed last week and another dam collapsed at the weekend. https://t.co/8c7AXfJjTZ",1,tweet
"Whenever the Boks play the All Blacks, there’s always a voice of reason telling them not to try and out-attack them. Now that the Boks are a team on an attacking revolution, how should they proceed? | @simxabanisa @Sport24news

https://t.co/CNWC04RmSL",1,tweet
News24 | Four people killed in fire at abandoned building in Joburg https://t.co/1DVl2o25fc,1,tweet
"NSPCA uncovers thousands of dead fish at government-backed fish farm in Mpumalanga

https://t.co/wfNHhxjkLJ",1,tweet
"Outside Xanadu shopping centre, a Madrid mall, it's scorching, but at Snozone, customers are happy to ignore the summer heat and environmental issues as they take off their flip-flops and wear ski suits and gloves. | @News24_Business

https://t.co/mxzti2WX9l",1,tweet
"Retinol, or vitamin A, is everywhere in skincare products, but what does it actually do? https://t.co/bSqv0qOTha",1,tweet
"Springbok assistant coach Mzwandile Stick says their focus this week, with make or break home Tests against an All Blacks with a point to prove looking, is on producing the best quality rugby they can to build on their encouraging start to the Rugby Cha... https://t.co/kjE02v5OZg",1,tweet
"""What did you do this weekend? I played the lead in a film that took just 48 hours to make as part of an international competition called 'The 48 Hour Film Project', "" writes @BusiLethole. 
 
https://t.co/DyhvF4wxN0",1,tweet
"The City will spend R60-million more, but still can’t say when the library will fully reopen. https://t.co/p7g4p1JLuj",1,tweet
"Riverlands residents near Malmesbury, Western Cape, are trying to piece their lives together and salvage their belongings after three dams located in Dassenberg burst almost two weeks ago, with a fourth bursting on Saturday, causing huge floods. ... https://t.co/pNrzBBnr9g",1,tweet
"List-rigging, expelled MPs – Jacob Zuma’s political project is in chaos, yet still it is taking the SABC to court. https://t.co/tdWCTcNRIK",1,tweet
"Jacob Zuma may have thought Raymond Zondo would be overwhelmed by his demand for a hugely widened investigation into state capture, but the outgoing Chief Justice did not flinch – and ended up changing history, writes @karynmaughan. 

https://t.co/m4oaYUCZnO",1,tweet
"PALERMO, Sicily, Aug 19 (Reuters) - One man died and six people were missing after a luxury yacht was struck by an unexpectedly violent storm and sank off the Sicilian capital Palermo, the Italian coast guard said on Monday. https://t.co/9BTvPOXKhd",1,tweet
"The move by the DA is unlikely to cause any changes in the Dada Morero-led council.
https://t.co/5HxiaEtBwk",1,tweet
"OPINION | How misuse of the sub judice rule undermines democracy and free speech

https://t.co/1vsEuGUF9a",1,tweet
Former EFF deputy president Floyd Shivambu’s decision to leave the Red Berets for uMkhonto Wesizwe will leave a leadership vacuum in the EFF when the party has been deemed to be at its weakest since its formation in 2013. https://t.co/K3GxGWUV4n,1,tweet
News24 | Business brief | Stor-Age sees SA occupancy slip; Meta promises to resist US censorship pressure https://t.co/qGeX2ef9qi,1,tweet
"In a welcome shift, the iconic yellow trains in Gauteng have now been replaced by their blue counterparts, promising both convenience and increased safety. https://t.co/aB7lFba6Fv",1,tweet
AfriForum says it is one step closer to its goal of having former Western Cape judge president Dr John Hlophe’s appointment as a member of the Judicial Service Commission (JSC) set aside in the Constitutional Court. https://t.co/Qx1b4TnGo3,1,tweet
In the 164-page September ’24 issue of @SAHomeOwner Magazine - available now at retail outlets and online on @mobilemagzter – we bring you 8 exceptional properties including a home that embodies luxury living. Only R48.50. https://t.co/ZseIlmAu5b https://t.co/RGn8etjvt1,1,tweet
President Cyril Ramaphosa has requested a detailed report and briefing from Justice and Constitutional Development Minister Thembi Simelane following allegations of corruption levelled against her. https://t.co/4iiH96LiQI https://t.co/i9YiWA93pf,1,tweet
"Absa head Arrie Rautenbach to step down after two years at the helm. Rautenbach’s appointment to replace Daniel Mminele was criticised by those who saw it as a setback in racially transforming the bank.

https://t.co/zuTo8aOfji",1,tweet
One of South Africa's most photographed public figures Chief Justice Raymond Zondo hung up his green robes on Wednesday after 27 years on the Bench. Daily Maverick selected images that tell a small part of Justice Zondo's remarkable time on the highest ... https://t.co/mAbWPOIMbM,1,tweet
RT @KhayaJames: United Nations Resident Coordinator Nelson Muffuh says private sector remains a critical sector in the achievement of the s…,1,tweet
"The Kimberley regional court on Monday found a retired high senior police officer guilty of corruption after selling a memorandum for a senior management post for R70,000 to a shortlisted candidate. https://t.co/tT0TDiLwYL",1,tweet
"LONDON, Aug 15 (Reuters) - The wife of late Russian dissident Alexei Navalny said on Thursday that investigators had concluded his death in an Arctic prison colony in February was caused by a combination of diseases - a finding she rejected as preposter... https://t.co/gUHx0WamrL",1,tweet
"South Africa intends to compel banks to disclose more information about their mortgage-lending practices to boost access to home loans among previously disadvantaged citizens, Human Settlements Minister Mmamoloko Kubayi has said.
https://t.co/yoxHV28NO0",1,tweet
"RT @Chriseldalewis: #SenzoMeyiwatrial 

Mngomezulu is done.

Sipho Ramosepele is next and starts by saying accused number 2 was not at the…",1,tweet
A spoonful of Richard Bosman’s bacon miso caramel gives your breakfast muffin a sweet surprise. But there’s an alternative if you don’t have that. https://t.co/sRDIS9zcT4,1,tweet
"The intuitively talented co-founder of one of South Africa’s most iconic fashion brands, Hip Hop, always said it like it was, endearing herself to her many friends and admirers. She will be sorely missed. https://t.co/FER1DWiASX",1,tweet
"Daniel Evans rallied from 0-4 down in the final set to beat Karen Khachanov in the longest match in US Open history on Tuesday, a five-hour, 35-minute epic on court six. | @Sport24news

https://t.co/WMLnVqh1iP",1,tweet
"The All Blacks lost the World Cup final 12-11 and their Rugby Championship title defence is also under threat from the Springboks.
https://t.co/KpQC7Dlm8S",1,tweet
Former Bafana Bafana and Mamelodi Sundowns striker Cassius Mailula has reunited with Rulani Mokwena. https://t.co/FARWmYQPY4,1,tweet
"A former military leader of the now disbanded Basque separatist group ETA, who is known by the alias “Txeroki”, has been transferred from a French prison to serve out the rest of his sentence in Spain.

https://t.co/KSBzVeiTiH",1,tweet
"Partner Feature | Award-winning dairy producer welcomes new research possibilities 

https://t.co/1LweFl46z3",1,tweet
"Internal NFP battle threatens KwaZulu-Natal government of provincial unity

https://t.co/IqsDJ2I81V",1,tweet
"PALERMO, Sicily, Aug 20 (Reuters) - Divers scoured the wreck of a luxury yacht off Sicily's coast on Tuesday to find six missing people, including British tech entrepreneur Mike Lynch and a Morgan Stanley executive, following an intense storm that sank ... https://t.co/uynP388tok",1,tweet
"The last three of 13 Gauteng Department of Social Development officials suspended during an alleged ""crackdown on corruption"" returned to work last week. | @GroundUp_News

https://t.co/zoJut1u3WJ",1,tweet
RT @LThipa: Ramokgopa says the issues of the Nelson Mandela Metro are not singular this province alone. Saying that nationally most municip…,1,tweet
"Judging from comments on Monday evening, an emotional Julius Malema appears to have backtracked on his offer to allow his second-in-command, Floyd Shivambu, to return to the party if he ever wishes to. https://t.co/mQxe4ppWyS",1,tweet
"In the wake of the GNU’s meeting with business leaders, analysts highlighted the issues which need to be addressed if the partnership is to bear fruit. First on the list: cutting red tape. https://t.co/gu3EuHQwSj",1,tweet
"MaMkhize reportedly told a women’s conference that she did not mind working with the “so-called construction mafia” because they were victims of the system.
https://t.co/6oG42475O9",1,tweet
"Toyota and Ogihara launch R1.1bn plant in KwaZulu-Natal: The plant is expected to create 250 direct jobs and a number of indirect jobs for people in the Durban area.

https://t.co/jCJMTYHmkR",1,tweet
News24 | SA vs All Blacks: How the absence of key lock forwards could affect Boks' set-piece efficiency https://t.co/US0UCFVgqG,1,tweet
"As the Ozempic weight-loss craze continues to sweep through Tinseltown and beyond, it's essential to separate the hype from the reality. https://t.co/EeCBzY1hkc",1,tweet
"Ladysmith Black Mambazo Mobile Academy has been launched as part of the group's dedication to nurturing young talent.
https://t.co/GP35SEOWa7",1,tweet
National Treasury has announced that its reviewing as many as 60 grants for both municipalities and provinces. https://t.co/8pwL1qMrVt,1,tweet
"Sisters in sustainability: The inspiring journey of Mo’s Crib: The siblings turned a passion for eco-friendly design into decor company Mo’s Crib. | @ChepapeLesego

https://t.co/0nBTO7eTXD",1,tweet
Blink Twice is a razor-sharp psychological thriller that pulls no punches in its critique of the darker side of women’s experience. https://t.co/BM1dPoULUm,1,tweet
"Vodacom KwaZulu-Natal rolls out R800 million investment: The mobile network continues to expand despite being hit hard by vandalism of infrastructure and battery and diesel theft.

https://t.co/YvVsJv7sch",1,tweet
"Early defeats built the Springbok centre’s resilience, and playing club rugby in Japan has honed his conditioning. Now he is keen to evolve. https://t.co/hruKrvvhdg",1,tweet
"The Auditor-General continues to sketch a dire picture of the Department of Water and Sanitation.

Not only is it plagued by several financial control challenges, but the quality of services and water delivered to homes has also come into sharp focus.

https://t.co/vdr3qfGNbs",1,tweet
They have accused the bank of carrying out financial transactions that were allegedly corrupt. https://t.co/hcwyBVRBUn,1,tweet
"Public service wage bill almost doubles to R721 billion

https://t.co/p7Gp80FgR3",1,tweet
"Sponsored: Did you know that STEM related jobs are the engine of global economic growth, yet millions of these jobs are projected to go unfilled due to a skills gap? Join the Mail & Guardian on 1 August, in collaboration with @UNICEF_SA and @BMW_SA, for a Critical Thinking Forum discussion on strengthening robotics and coding equipment available in schools.  

RSVP to attend: https://t.co/IwasqyyowR 

#BRIDGE #MGCriticalThinkingForum",1,tweet
"News24 | Alleged drug mule arrested at OR Tambo Airport with 10kg of cocaine, two accomplices detained https://t.co/zddXAp5zxm",1,tweet
RT @MorningLiveSABC: @DWS_RSA Minister Pemmy Majodina has received the preliminary report into the failure of the three dams at Riverlands…,1,tweet
"It has been three days since an extensive power outage hit Nelson Mandela Bay, leaving large parts of the city without power. At Cheshire Homes in Summerstrand, disabled residents could no longer use their medical alert bells, wheelchairs or phones. But... https://t.co/ZkqqlGqHl8",1,tweet
Mark Raine will step down from his role as the co-CEO of Mercedes-Benz South Africa and executive director Mercedes-Benz Cars. https://t.co/lysXi0YXW4,1,tweet
"A helicopter was dispatched to Mandeni in northern KwaZulu after a private security guard was shot in a botched cash-in-transit robbery on Thursday.
https://t.co/ihpzQdM2k6",1,tweet
News24 | ActionSA shakes Tshwane: Coalition in jeopardy as party reviews position amid looming no confidence vote https://t.co/4ztEwjayDP,1,tweet
"News24 | Hawks arrest 673 people in high-profile cases, with the most in Gauteng and KZN https://t.co/aHXKlwsG90",1,tweet
RT @sisanda_aluta: [IN PICTURES] The uMkhonto weSizwe party is hosting a press briefing where they will outline their official leadership c…,1,tweet
"TOKYO, Aug 28 (Reuters) - Southwestern Japan braced on Wednesday for what officials say could be one of the strongest storms to ever hit the region, as some residents in the path of Typhoon Shanshan were ordered to evacuate and major firms like Toyota ... https://t.co/R41ANtT2Ft",1,tweet
"In Ukraine, the Middle East and the Horn of Africa, state-led violence is occurring every day. The Art of War and Peace by David Kilcullen and Greg Mills examines why disputes often escalate into full-blown conflict, and why peace efforts routinely fail. https://t.co/Q8yIeSjzjx",1,tweet
"A staggering R1bn — that's how much the KwaZulu-Natal provincial government spent on hotels, flights and other subsistence and travel for officials and politicians in the past financial year.
https://t.co/5K46kOXQl3",1,tweet
"Does South Africa’s call centre industry have the potential to combat unemployment? Experts say many young people get into the industry out of sheer desperation. 

https://t.co/QcnAoCpsqB",1,tweet
"SA film industry calls for increased funding and efficient rebate processing: Delegates at the Durban Film Mart have raised concern about the processing of film incentive rebates.

https://t.co/x790F5s2Os",1,tweet
News24 | Stellenbosch FC striker appears in court for allegedly hitting fan in face with whisky glass https://t.co/Gnzh0Prig6,1,tweet
"The ANC in Johannesburg has seemingly captured city-owned companies Pikitup and Johannesburg Water with the protection of R1.3bn corruption, unearthed by a forensic report, and appointing family members who did not apply for posts. | @KhayaKoko88

https://t.co/oCW9ot99ga",1,tweet
"RT @MorningLiveSABC: [WATCH]

@ec_health2 MEC for Health, Ntandokazi Capa, has welcomed the findings of the @RSASIU into the multi billion-…",1,tweet
"Despite reeling from the tragic loss of his daughter, Chauke is set to make his comeback on stage with a concert themed My Music, My Story
https://t.co/qCQSfIkseG",1,tweet
"Partner Feature | Eastern Cape offers importance and potential for SA’s dairy industry: Conditions are perfect for sustainable dairy farming, but with skills development it could yield even greater benefits . 

https://t.co/SfDPIdmgPE",1,tweet
"Gang threats lead to school absenteeism and business closures in Cape township

https://t.co/wyQ5pOvQB8",1,tweet
"ANC’s alliance partners call for intervention as relations in KwaZulu-Natal sour

https://t.co/1B2Erv91TI",1,tweet
News24 | Today's 7 stories in 7 minutes https://t.co/20BC4RwIwl,1,tweet
"JUST IN | President Cyril Ramaphosa has requested a detailed briefing from Justice Minister Thembi Simelane over her involvement in the VBS scandal. | @gerbjan

https://t.co/IqwqXKLgGg",1,tweet
The power utility says the outages in KwaMaphumulo are necessary to protect transformers overloaded by illegal connections. https://t.co/t4GdCluYc1,1,tweet
"The Western Cape government says R5.9 million has already been spent on an almost decade-long legal battle over the controversial Tafelberg housing case, which is now heading to the Constitutional Court. | @MarvinCharles_ 

https://t.co/tOfViobl8u",1,tweet
"OPINION | Mine closures: Why we must have a women-led just energy transition: There is an opportunity to reduce gender inequalities in mining affected communities if women have a voice.

https://t.co/jfqRjPW9bC",1,tweet
"A man died while another sustained injuries in an explosion in Avalon, Mpumalanga, at a site suspected to be an old military facility.
https://t.co/rpjC2zayWc",1,tweet
"COLUMN | Blue lie: Police killings must always be carefully interrogated

https://t.co/0p8Qv0U9r9",1,tweet
"News24 | From Paris to Lima, matriculant hero Bayanda Walaza keeps SA's flag flying high https://t.co/JOpsbJeR2L",1,tweet
"Minister of Defence and Military Veterans Angie Motshekga says the presence of a Chinese hospital ship, the Peace Ark, on local shores will help to strengthen the bilateral relations between the two countries. https://t.co/vCGliSsM26",1,tweet
https://t.co/L5F7vyRGQ7,1,tweet
DM168 is the only weekly newspaper that has shown a year-on-year increase and we are all deeply grateful to each of you who go out and buy our paper or read the e-edition. Thank you! https://t.co/9EN4PevT8D,1,tweet
"Former ANC member, now with ActionSA, Kgosi Letlape was recently elected to Parliament’s health committee. Biénne Huisman spoke to the past president of the Health Professions Council of SA about leaving the ANC, healthcare in the country, gender-based ... https://t.co/BzEbjdOdis",1,tweet
"Water Baby by Chioma Okereke is a heart-stirring tale of survival and hope

https://t.co/G6jINkJK4X",1,tweet
"After ""robust and frank"" discussions over what it termed an ""objectively poor performance"" in the 29 May elections, the EFF will not be dismantling its leadership structure in KwaZulu-Natal. | @soyiso_maliti 

https://t.co/YHY9ybWs6l",1,tweet
"News24 | Man arrested at Pretoria petrol station, woman's body found in car https://t.co/K60MijET35",1,tweet
"OPINION | Moral regeneration has failed miserably in South Africa: Cynical politicians have repurposed ubuntu into people helping one another to eat a little.

https://t.co/5OEytE6asa",1,tweet
"Time in iMfolozi, free of the trappings and trivia of everyday life, brings clarity and a sense that, ultimately, everything flows into one. https://t.co/V3ULNSa6ph",1,tweet
